city_left;city_right;response;rt;semester;student;age;id;sex;group;trial
Ibadan;Bangkok;Bangkok;0.9324;8;y;24;11;m;1;109
Busan;Harbin;Busan;1.1506;8;y;24;11;m;1;110
Harbin;Bangkok;Bangkok;0.7391;8;y;24;11;m;1;111
Seoul;London;Seoul;0.8781;8;y;24;11;m;1;112
Durban;Ibadan;Durban;1.7360;8;y;24;11;m;1;113
Santiago;Ibadan;Santiago;1.1500;8;y;24;11;m;1;114
Tokio;Bangkok;Bangkok;1.0036;8;y;24;11;m;1;115
Rangun;Shanghai;Shanghai;2.8248;8;y;24;11;m;1;116
Montreal;Rangun;Montreal;1.0356;8;y;24;11;m;1;117
Kano;Chongqing;Kano;1.7103;8;y;24;11;m;1;118
London;Shanghai;Shanghai;1.2244;8;y;24;11;m;1;119
London;Tokio;Tokio;1.4965;8;y;24;11;m;1;120
Wuhan;Santiago;Santiago;1.1415;8;y;24;11;m;1;121
Seoul;Busan;Seoul;0.8008;8;y;24;11;m;1;122
Chongqing;Wuhan;Wuhan;1.5852;8;y;24;11;m;1;123
Harbin;Shanghai;Shanghai;1.5806;8;y;24;11;m;1;124
Ibadan;Shanghai;Shanghai;0.8861;8;y;24;11;m;1;125
Ibadan;Tokio;Tokio;0.9143;8;y;24;11;m;1;126
Tokio;Montreal;Tokio;0.7202;8;y;24;11;m;1;127
Chongqing;Shanghai;Shanghai;1.2727;8;y;24;11;m;1;128
Ankara;Wuhan;Ankara;1.2842;8;y;24;11;m;1;129
Santiago;Busan;Santiago;2.0243;8;y;24;11;m;1;130
Shanghai;Ankara;Shanghai;2.1459;8;y;24;11;m;1;131
Tianjin;Durban;Durban;0.9752;8;y;24;11;m;1;132
Ibadan;Tianjin;Tianjin;1.4434;8;y;24;11;m;1;133
Wuhan;Rangun;Rangun;1.4776;8;y;24;11;m;1;134
Ibadan;Kano;Kano;1.0714;8;y;24;11;m;1;135
Wuhan;Montreal;Montreal;1.0302;8;y;24;11;m;1;136
Rangun;Kano;Rangun;3.8723;8;y;22;26;m;0;1
Bangkok;Santiago;Santiago;14.3461;8;y;22;26;m;0;2
Bangkok;Busan;Bangkok;2.7629;8;y;22;26;m;0;3
Seoul;Durban;Seoul;1.4672;8;y;22;26;m;0;4
Shanghai;Rangun;Shanghai;2.3263;8;y;22;26;m;0;5
Seoul;Bangkok;Seoul;4.2509;8;y;22;26;m;0;6
London;Ankara;London;2.3010;8;y;22;26;m;0;7
Ankara;Chongqing;Chongqing;1.9611;8;y;22;26;m;0;8
Tokio;Ibadan;Tokio;1.4593;8;y;22;26;m;0;9
Tianjin;Shanghai;Shanghai;2.3965;8;y;22;26;m;0;10
Tokio;Harbin;Tokio;1.2294;8;y;22;26;m;0;11
Montreal;Tianjin;Tianjin;3.6788;8;y;22;26;m;0;12
Ibadan;Busan;Ibadan;1.9121;8;y;22;26;m;0;13
Tokio;Chongqing;Chongqing;1.7844;8;y;22;26;m;0;14
Chongqing;Montreal;Chongqing;3.9673;8;y;22;26;m;0;15
Shanghai;Busan;Shanghai;3.2670;8;y;22;26;m;0;16
Wuhan;Ankara;Wuhan;1.2910;8;y;22;26;m;0;17
Busan;Santiago;Santiago;1.9049;8;y;22;26;m;0;18
Harbin;Busan;Harbin;4.0167;8;y;22;26;m;0;19
Durban;Shanghai;Shanghai;2.6000;8;y;22;26;m;0;20
Tianjin;Tokio;Tokio;1.7386;8;y;22;26;m;0;21
Shanghai;London;Shanghai;3.0953;8;y;22;26;m;0;22
Tianjin;Harbin;Tianjin;5.0532;8;y;22;26;m;0;23
Durban;Kano;Durban;3.2618;8;y;22;26;m;0;24
Rangun;Durban;Rangun;2.0256;8;y;22;26;m;0;25
Ankara;Bangkok;Bangkok;1.0786;8;y;22;26;m;0;26
Chongqing;Kano;Chongqing;1.3153;8;y;22;26;m;0;27
Harbin;Seoul;Seoul;1.5292;8;y;22;26;m;0;28
Chongqing;Seoul;Seoul;1.1062;8;y;22;26;m;0;29
Montreal;Shanghai;Shanghai;2.8469;8;y;22;26;m;0;30
Santiago;Montreal;Santiago;1.3335;8;y;22;26;m;0;31
London;Seoul;London;4.2523;8;y;22;26;m;0;32
Tokio;Shanghai;Shanghai;2.5573;8;y;22;26;m;0;33
Bangkok;Harbin;Bangkok;1.8127;8;y;22;26;m;0;34
Ankara;Busan;Busan;1.5362;8;y;22;26;m;0;35
Wuhan;Busan;Busan;1.9888;8;y;22;26;m;0;36
Busan;Rangun;Busan;1.6364;8;y;22;26;m;0;37
Harbin;Chongqing;Chongqing;1.3613;8;y;22;26;m;0;38
Kano;Tianjin;Tianjin;1.4402;8;y;22;26;m;0;39
Ibadan;Seoul;Seoul;1.3548;8;y;22;26;m;0;40
Ankara;Shanghai;Shanghai;1.0774;8;y;22;26;m;0;41
London;Montreal;London;1.1220;8;y;22;26;m;0;42
Durban;Ankara;Durban;2.2981;8;y;22;26;m;0;43
Kano;Harbin;Kano;5.4010;8;y;22;26;m;0;44
Ankara;Rangun;Rangun;2.7122;8;y;22;26;m;0;45
Ibadan;London;London;1.5043;8;y;22;26;m;0;46
Rangun;London;London;0.8986;8;y;22;26;m;0;47
Bangkok;Rangun;Bangkok;1.1647;8;y;22;26;m;0;48
Bangkok;Tokio;Bangkok;5.8902;8;y;22;26;m;0;49
Tianjin;Busan;Busan;1.4737;8;y;22;26;m;0;50
Shanghai;Santiago;Shanghai;1.5266;8;y;22;26;m;0;51
Santiago;Durban;Santiago;1.9434;8;y;22;26;m;0;52
Santiago;Ankara;Santiago;1.3175;8;y;22;26;m;0;53
Santiago;Seoul;Santiago;2.3772;8;y;22;26;m;0;54
Tianjin;Ibadan;Ibadan;2.6248;8;y;22;26;m;0;55
Shanghai;Ibadan;Shanghai;1.3672;8;y;22;26;m;0;56
London;Kano;London;0.5466;8;y;22;26;m;0;57
Busan;London;London;0.7441;8;y;22;26;m;0;58
Rangun;Santiago;Santiago;1.6603;8;y;22;26;m;0;59
Ankara;Harbin;Harbin;2.1200;8;y;22;26;m;0;60
London;Tianjin;London;1.0300;8;y;22;26;m;0;61
Chongqing;Santiago;Santiago;3.5029;8;y;22;26;m;0;62
Wuhan;Tokio;Tokio;1.3657;8;y;22;26;m;0;63
Ankara;Ibadan;Ibadan;1.8742;8;y;22;26;m;0;64
Rangun;Montreal;Rangun;2.7463;8;y;22;26;m;0;65
Durban;Tianjin;Durban;2.2217;8;y;22;26;m;0;66
Shanghai;Chongqing;Shanghai;2.1678;8;y;22;26;m;0;67
Seoul;Ankara;Seoul;1.2006;8;y;22;26;m;0;68
Busan;Chongqing;Chongqing;1.1740;8;y;22;26;m;0;69
Busan;Kano;Busan;1.2171;8;y;22;26;m;0;70
Wuhan;Shanghai;Shanghai;0.9860;8;y;22;26;m;0;71
Seoul;Montreal;Seoul;1.4863;8;y;22;26;m;0;72
Seoul;Tianjin;Seoul;1.0944;8;y;22;26;m;0;73
Montreal;Kano;Kano;1.8594;8;y;22;26;m;0;74
Tokio;Busan;Tokio;1.3706;8;y;22;26;m;0;75
Santiago;Wuhan;Santiago;1.0192;8;y;22;26;m;0;76
Kano;Ibadan;Kano;1.5406;8;y;22;26;m;0;77
Wuhan;Ibadan;Ibadan;2.9921;8;y;22;26;m;0;78
Montreal;Tokio;Tokio;1.0261;8;y;22;26;m;0;79
Montreal;Wuhan;Wuhan;1.9941;8;y;22;26;m;0;80
Montreal;Ankara;Montreal;2.2856;8;y;22;26;m;0;81
London;Durban;London;1.0592;8;y;22;26;m;0;82
Montreal;Durban;Montreal;1.4283;8;y;22;26;m;0;83
Tokio;Santiago;Tokio;3.4454;8;y;22;26;m;0;84
Shanghai;Seoul;Shanghai;1.7216;8;y;22;26;m;0;85
Busan;Durban;Busan;2.7971;8;y;22;26;m;0;86
Montreal;Bangkok;Bangkok;1.5655;8;y;22;26;m;0;87
Kano;Shanghai;Shanghai;0.9692;8;y;22;26;m;0;88
Wuhan;Harbin;Wuhan;1.3772;8;y;22;26;m;0;89
Bangkok;Chongqing;Bangkok;4.0736;8;y;22;26;m;0;90
London;Wuhan;London;2.5225;8;y;22;26;m;0;91
Seoul;Wuhan;Seoul;2.1604;8;y;22;26;m;0;92
Chongqing;Durban;Chongqing;1.5530;8;y;22;26;m;0;93
Chongqing;London;Chongqing;1.5321;8;y;22;26;m;0;94
Harbin;Rangun;Harbin;2.1296;8;y;22;26;m;0;95
Tianjin;Ankara;Tianjin;1.3041;8;y;22;26;m;0;96
Durban;Bangkok;Bangkok;1.7856;8;y;22;26;m;0;97
Seoul;Kano;Seoul;1.0544;8;y;22;26;m;0;98
Kano;Tokio;Tokio;0.8626;8;y;22;26;m;0;99
Tokio;London;London;3.9326;8;y;22;26;m;0;100
Durban;Wuhan;Durban;2.4457;8;y;22;26;m;0;101
Rangun;Wuhan;Rangun;1.5108;8;y;22;26;m;0;102
Kano;Ankara;Kano;1.3857;8;y;22;26;m;0;103
Chongqing;Tianjin;Chongqing;1.0460;8;y;22;26;m;0;104
Wuhan;Bangkok;Bangkok;1.4798;8;y;22;26;m;0;105
Kano;Wuhan;Kano;1.9121;8;y;22;26;m;0;106
Busan;Montreal;Montreal;1.6153;8;y;22;26;m;0;107
Santiago;Kano;Santiago;1.3118;8;y;22;26;m;0;108
Ibadan;Montreal;Montreal;1.1879;8;y;22;26;m;0;109
London;Bangkok;Bangkok;2.7167;8;y;22;26;m;0;110
Harbin;Santiago;Santiago;2.0596;8;y;22;26;m;0;111
Santiago;London;London;4.5584;8;y;22;26;m;0;112
Tianjin;Wuhan;Tianjin;1.9923;8;y;22;26;m;0;113
Santiago;Tianjin;Santiago;1.2270;8;y;22;26;m;0;114
Kano;Bangkok;Bangkok;1.3961;8;y;22;26;m;0;115
Harbin;Montreal;Montreal;1.5300;8;y;22;26;m;0;116
Shanghai;Harbin;Shanghai;1.1090;8;y;22;26;m;0;117
Durban;Harbin;Durban;1.1290;8;y;22;26;m;0;118
Rangun;Seoul;Seoul;1.3323;8;y;22;26;m;0;119
Bangkok;Ibadan;Bangkok;0.9901;8;y;22;26;m;0;120
Harbin;Ibadan;Ibadan;1.7464;8;y;22;26;m;0;121
Ibadan;Santiago;Santiago;1.3780;8;y;22;26;m;0;122
Tokio;Rangun;Tokio;0.9148;8;y;22;26;m;0;123
Durban;Tokio;Tokio;1.0355;8;y;22;26;m;0;124
Ibadan;Durban;Ibadan;2.4127;8;y;22;26;m;0;125
Bangkok;Shanghai;Shanghai;2.8620;8;y;22;26;m;0;126
Ibadan;Chongqing;Chongqing;1.3601;8;y;22;26;m;0;127
Ibadan;Rangun;Rangun;2.1746;8;y;22;26;m;0;128
Chongqing;Rangun;Chongqing;1.4168;8;y;22;26;m;0;129
Seoul;Tokio;Tokio;2.8037;8;y;22;26;m;0;130
Harbin;London;London;1.1119;8;y;22;26;m;0;131
Ankara;Tokio;Tokio;1.7748;8;y;22;26;m;0;132
Wuhan;Chongqing;Chongqing;1.3816;8;y;22;26;m;0;133
Busan;Seoul;Seoul;0.7701;8;y;22;26;m;0;134
Tianjin;Bangkok;Bangkok;0.7957;8;y;22;26;m;0;135
Rangun;Tianjin;Rangun;1.3631;8;y;22;26;m;0;136
Chongqing;Ankara;Ankara;2.3793;6;y;23;10;m;1;1
Tokio;Durban;Tokio;1.4240;6;y;23;10;m;1;2
London;Santiago;London;3.7377;6;y;23;10;m;1;3
Ankara;Montreal;Montreal;1.6755;6;y;23;10;m;1;4
Busan;Ankara;Ankara;1.0317;6;y;23;10;m;1;5
Seoul;Ibadan;Seoul;0.9324;6;y;23;10;m;1;6
Rangun;Chongqing;Chongqing;3.5129;6;y;23;10;m;1;7
Wuhan;Seoul;Seoul;0.9441;6;y;23;10;m;1;8
Montreal;London;London;3.9316;6;y;23;10;m;1;9
Durban;Seoul;Seoul;1.4477;6;y;23;10;m;1;10
Wuhan;Montreal;Montreal;1.3630;6;y;23;10;m;1;11
Kano;Durban;Durban;4.9903;6;y;23;10;m;1;12
Chongqing;Bangkok;Bangkok;1.2490;6;y;23;10;m;1;13
Kano;Montreal;Montreal;1.1107;6;y;23;10;m;1;14
London;Harbin;London;1.1406;6;y;23;10;m;1;15
Tokio;Kano;Tokio;1.0308;6;y;23;10;m;1;16
Busan;Harbin;Busan;3.6483;6;y;23;10;m;1;17
Tianjin;Durban;Tianjin;1.8725;6;y;23;10;m;1;18
Busan;Bangkok;Bangkok;0.7494;6;y;23;10;m;1;19
Tokio;Bangkok;Tokio;10.2829;6;y;23;10;m;1;20
Harbin;Kano;Kano;1.2250;6;y;23;10;m;1;21
Tianjin;Kano;Tianjin;1.0059;6;y;23;10;m;1;22
Ankara;Durban;Ankara;0.9578;6;y;23;10;m;1;23
Chongqing;Wuhan;Chongqing;1.6955;6;y;23;10;m;1;24
Tianjin;Santiago;Santiago;0.9486;6;y;23;10;m;1;25
Durban;London;London;0.9798;6;y;23;10;m;1;26
Harbin;Shanghai;Shanghai;1.0215;6;y;23;10;m;1;27
Kano;Rangun;Rangun;5.8516;6;y;23;10;m;1;28
Durban;Ibadan;Ibadan;1.8997;6;y;23;10;m;1;29
Rangun;Tokio;Tokio;0.8856;6;y;23;10;m;1;30
London;Tokio;London;0.8414;6;y;23;10;m;1;31
Bangkok;Kano;Bangkok;2.3711;6;y;23;10;m;1;32
Santiago;Busan;Santiago;0.9945;6;y;23;10;m;1;33
Ankara;Tianjin;Ankara;1.3550;6;y;23;10;m;1;34
Seoul;Chongqing;Seoul;1.8262;6;y;23;10;m;1;35
Busan;Tokio;Tokio;0.7811;6;y;23;10;m;1;36
Busan;Wuhan;Wuhan;3.0785;6;y;23;10;m;1;37
Ankara;Seoul;Seoul;3.4186;6;y;23;10;m;1;38
Montreal;Ibadan;Montreal;0.8934;6;y;23;10;m;1;39
Ibadan;Wuhan;Ibadan;0.9434;6;y;23;10;m;1;40
Harbin;Ankara;Ankara;0.9228;6;y;23;10;m;1;41
London;Ibadan;London;0.9810;6;y;23;10;m;1;42
Harbin;Wuhan;Wuhan;1.4573;6;y;23;10;m;1;43
Tokio;Montreal;Tokio;1.7744;6;y;23;10;m;1;44
Wuhan;Kano;Kano;1.4178;6;y;23;10;m;1;45
Kano;Seoul;Seoul;0.9303;6;y;23;10;m;1;46
Seoul;London;Seoul;2.6878;6;y;23;10;m;1;47
Montreal;Seoul;Seoul;1.0815;6;y;23;10;m;1;48
Busan;Shanghai;Shanghai;0.9121;6;y;23;10;m;1;49
Durban;Montreal;Montreal;0.9833;6;y;23;10;m;1;50
Durban;Chongqing;Chongqing;4.3307;6;y;23;10;m;1;51
Tianjin;Montreal;Montreal;2.1100;6;y;23;10;m;1;52
Shanghai;Kano;Shanghai;1.7070;6;y;23;10;m;1;53
Santiago;Tokio;Tokio;1.5502;6;y;23;10;m;1;54
Tianjin;Chongqing;Chongqing;3.6585;6;y;23;10;m;1;55
Kano;Santiago;Santiago;0.9073;6;y;23;10;m;1;56
Shanghai;Ankara;Shanghai;1.1938;6;y;23;10;m;1;57
Ibadan;Kano;Ibadan;1.1480;6;y;23;10;m;1;58
Busan;Ibadan;Ibadan;1.0778;6;y;23;10;m;1;59
London;Busan;London;1.6487;6;y;23;10;m;1;60
Montreal;Rangun;Montreal;2.0702;6;y;23;10;m;1;61
Ankara;London;London;1.7579;6;y;23;10;m;1;62
Seoul;Santiago;Seoul;1.0675;6;y;23;10;m;1;63
Seoul;Shanghai;Shanghai;3.9224;6;y;23;10;m;1;64
Bangkok;Seoul;Bangkok;5.9487;6;y;23;10;m;1;65
Shanghai;Montreal;Shanghai;1.2626;6;y;23;10;m;1;66
Tokio;Ankara;Tokio;1.4446;6;y;23;10;m;1;67
Kano;Busan;Busan;1.8785;6;y;23;10;m;1;68
Wuhan;Santiago;Santiago;1.6454;6;y;23;10;m;1;69
Rangun;Busan;Busan;1.5346;6;y;23;10;m;1;70
Rangun;Ibadan;Ibadan;0.9395;6;y;23;10;m;1;71
Shanghai;Bangkok;Shanghai;2.9704;6;y;23;10;m;1;72
Bangkok;Durban;Bangkok;0.9202;6;y;23;10;m;1;73
Tianjin;Seoul;Seoul;1.2662;6;y;23;10;m;1;74
Ibadan;Ankara;Ankara;1.3191;6;y;23;10;m;1;75
Shanghai;Wuhan;Shanghai;0.9603;6;y;23;10;m;1;76
Rangun;Bangkok;Bangkok;0.9885;6;y;23;10;m;1;77
Wuhan;Durban;Durban;1.8580;6;y;23;10;m;1;78
Harbin;Durban;Durban;1.2773;6;y;23;10;m;1;79
Ibadan;Tokio;Tokio;1.1016;6;y;23;10;m;1;80
Busan;Tianjin;Tianjin;1.1789;6;y;23;10;m;1;81
Harbin;Tokio;Tokio;0.9128;6;y;23;10;m;1;82
London;Rangun;London;1.1211;6;y;23;10;m;1;83
Bangkok;Tianjin;Bangkok;1.2111;6;y;23;10;m;1;84
Shanghai;Durban;Shanghai;0.8272;6;y;23;10;m;1;85
Ankara;Santiago;Santiago;3.3384;6;y;23;10;m;1;86
Ankara;Wuhan;Ankara;3.0332;6;y;23;10;m;1;87
Montreal;Harbin;Montreal;1.0613;6;y;23;10;m;1;88
Kano;London;London;0.8332;6;y;23;10;m;1;89
Ibadan;Harbin;Ibadan;1.2995;6;y;23;10;m;1;90
Santiago;Shanghai;Shanghai;2.1930;6;y;23;10;m;1;91
Santiago;Ibadan;Santiago;1.5124;6;y;23;10;m;1;92
Shanghai;Tianjin;Shanghai;2.5611;6;y;23;10;m;1;93
Rangun;Harbin;Rangun;1.5480;6;y;23;10;m;1;94
Chongqing;Busan;Chongqing;1.1295;6;y;23;10;m;1;95
Tokio;Wuhan;Tokio;0.7699;6;y;23;10;m;1;96
Tokio;Seoul;Tokio;4.3073;6;y;23;10;m;1;97
Chongqing;Ibadan;Chongqing;2.1947;6;y;23;10;m;1;98
Durban;Busan;Busan;2.4613;6;y;23;10;m;1;99
Rangun;Shanghai;Shanghai;0.9394;6;y;23;10;m;1;100
Rangun;Ankara;Ankara;1.1152;6;y;23;10;m;1;101
Durban;Rangun;Rangun;1.0209;6;y;23;10;m;1;102
Chongqing;Harbin;Chongqing;1.6720;6;y;23;10;m;1;103
Ibadan;Bangkok;Bangkok;1.0176;6;y;23;10;m;1;104
London;Chongqing;London;0.8939;6;y;23;10;m;1;105
Montreal;Chongqing;Montreal;0.8810;6;y;23;10;m;1;106
Bangkok;Ankara;Bangkok;1.9185;6;y;23;10;m;1;107
Wuhan;Rangun;Rangun;3.3882;6;y;23;10;m;1;108
Ankara;Kano;Ankara;0.9260;6;y;23;10;m;1;109
Tianjin;London;London;0.9633;6;y;23;10;m;1;110
Shanghai;Tokio;Shanghai;6.1442;6;y;23;10;m;1;111
Wuhan;Tianjin;Wuhan;1.2546;6;y;23;10;m;1;112
Seoul;Rangun;Seoul;1.0126;6;y;23;10;m;1;113
Montreal;Santiago;Santiago;1.5352;6;y;23;10;m;1;114
Harbin;Bangkok;Bangkok;0.9565;6;y;23;10;m;1;115
Bangkok;London;Bangkok;3.3171;6;y;23;10;m;1;116
Kano;Chongqing;Chongqing;2.4726;6;y;23;10;m;1;117
Ibadan;Tianjin;Ibadan;1.5176;6;y;23;10;m;1;118
Montreal;Busan;Montreal;0.9132;6;y;23;10;m;1;119
Wuhan;London;London;0.6758;6;y;23;10;m;1;120
Chongqing;Shanghai;Shanghai;1.0302;6;y;23;10;m;1;121
Ibadan;Shanghai;Shanghai;0.8807;6;y;23;10;m;1;122
Santiago;Bangkok;Bangkok;3.4688;6;y;23;10;m;1;123
Santiago;Chongqing;Santiago;1.9380;6;y;23;10;m;1;124
Durban;Santiago;Santiago;0.8499;6;y;23;10;m;1;125
Tianjin;Rangun;Tianjin;0.9670;6;y;23;10;m;1;126
Tokio;Tianjin;Tokio;1.2439;6;y;23;10;m;1;127
Bangkok;Wuhan;Bangkok;0.9043;6;y;23;10;m;1;128
Santiago;Harbin;Santiago;0.9756;6;y;23;10;m;1;129
Chongqing;Tokio;Tokio;1.0083;6;y;23;10;m;1;130
Seoul;Harbin;Seoul;0.8211;6;y;23;10;m;1;131
Santiago;Rangun;Santiago;0.8284;6;y;23;10;m;1;132
Seoul;Busan;Seoul;0.7943;6;y;23;10;m;1;133
Bangkok;Montreal;Bangkok;1.3321;6;y;23;10;m;1;134
Harbin;Tianjin;Tianjin;1.1194;6;y;23;10;m;1;135
London;Shanghai;Shanghai;1.2014;6;y;23;10;m;1;136
Tianjin;Tokio;Tokio;3.9478;4;y;19;30;f;1;1
Ibadan;Montreal;Montreal;1.6044;4;y;19;30;f;1;2
Chongqing;Seoul;Seoul;0.9006;4;y;19;30;f;1;3
Harbin;Seoul;Seoul;0.8455;4;y;19;30;f;1;4
Santiago;Wuhan;Santiago;0.9894;4;y;19;30;f;1;5
Wuhan;Ibadan;Ibadan;0.7661;4;y;19;30;f;1;6
Wuhan;Busan;Busan;1.5100;4;y;19;30;f;1;7
Tokio;Ibadan;Tokio;1.1096;4;y;19;30;f;1;8
Bangkok;Shanghai;Bangkok;4.1174;4;y;19;30;f;1;9
Wuhan;Shanghai;Shanghai;0.8774;4;y;19;30;f;1;10
Santiago;Ankara;Santiago;1.0614;4;y;19;30;f;1;11
Montreal;Shanghai;Shanghai;0.6786;4;y;19;30;f;1;12
Santiago;Durban;Santiago;0.6938;4;y;19;30;f;1;13
Ankara;Busan;Busan;1.3658;4;y;19;30;f;1;14
Santiago;Tianjin;Santiago;0.7334;4;y;19;30;f;1;15
Wuhan;Ankara;Wuhan;1.0373;4;y;19;30;f;1;16
London;Durban;London;0.9411;4;y;19;30;f;1;17
Montreal;Tokio;Montreal;0.7256;4;y;19;30;f;1;18
Harbin;Busan;Busan;1.3735;4;y;19;30;f;1;19
Durban;Ankara;Durban;0.7417;4;y;19;30;f;1;20
Tokio;London;Tokio;1.7338;4;y;19;30;f;1;21
Ankara;Ibadan;Ankara;2.4458;4;y;19;30;f;1;22
Seoul;Wuhan;Seoul;0.6533;4;y;19;30;f;1;23
Shanghai;Rangun;Shanghai;0.7650;4;y;19;30;f;1;24
Rangun;Wuhan;Wuhan;1.3978;4;y;19;30;f;1;25
Kano;Ankara;Ankara;1.8453;4;y;19;30;f;1;26
Busan;Chongqing;Busan;2.3253;4;y;19;30;f;1;27
Busan;London;Busan;0.8776;4;y;19;30;f;1;28
Ibadan;Seoul;Seoul;0.9659;4;y;19;30;f;1;29
Seoul;Bangkok;Bangkok;0.7894;4;y;19;30;f;1;30
Tokio;Rangun;Tokio;0.7494;4;y;19;30;f;1;31
Busan;Montreal;Montreal;1.0215;4;y;19;30;f;1;32
Seoul;Tianjin;Seoul;0.7175;4;y;19;30;f;1;33
Busan;Durban;Durban;2.0697;4;y;19;30;f;1;34
Shanghai;Seoul;Seoul;4.8804;4;y;19;30;f;1;35
Chongqing;London;London;0.7395;4;y;19;30;f;1;36
Tianjin;Ibadan;Ibadan;1.9094;4;y;19;30;f;1;37
Durban;Kano;Kano;0.8938;4;y;19;30;f;1;38
Shanghai;Ibadan;Shanghai;0.6294;4;y;19;30;f;1;39
Tianjin;Shanghai;Shanghai;0.7090;4;y;19;30;f;1;40
Seoul;Durban;Seoul;0.5579;4;y;19;30;f;1;41
Santiago;Montreal;Montreal;1.1411;4;y;19;30;f;1;42
Ibadan;Chongqing;Ibadan;0.9974;4;y;19;30;f;1;43
Rangun;London;London;0.8934;4;y;19;30;f;1;44
Durban;Shanghai;Durban;0.6373;4;y;19;30;f;1;45
Busan;Santiago;Santiago;0.4216;4;y;19;30;f;1;46
Montreal;Ankara;Montreal;0.6773;4;y;19;30;f;1;47
Tianjin;Busan;Busan;0.8051;4;y;19;30;f;1;48
Montreal;Bangkok;Bangkok;0.7573;4;y;19;30;f;1;49
Ibadan;Santiago;Santiago;0.5416;4;y;19;30;f;1;50
Tokio;Santiago;Santiago;0.9573;4;y;19;30;f;1;51
Rangun;Montreal;Montreal;0.8771;4;y;19;30;f;1;52
Tianjin;Wuhan;Wuhan;1.0216;4;y;19;30;f;1;53
Wuhan;Chongqing;Chongqing;0.5014;4;y;19;30;f;1;54
Montreal;Wuhan;Wuhan;0.5898;4;y;19;30;f;1;55
Ankara;Chongqing;Chongqing;0.6208;4;y;19;30;f;1;56
Tokio;Chongqing;Tokio;0.5094;4;y;19;30;f;1;57
Kano;Tokio;Tokio;0.5663;4;y;19;30;f;1;58
London;Wuhan;London;0.7336;4;y;19;30;f;1;59
Ibadan;London;London;0.5014;4;y;19;30;f;1;60
Busan;Kano;Busan;0.5422;4;y;19;30;f;1;61
Harbin;London;London;0.4376;4;y;19;30;f;1;62
Seoul;Kano;Seoul;0.3740;4;y;19;30;f;1;63
London;Tianjin;Tianjin;0.5175;4;y;19;30;f;1;64
Ankara;Rangun;Rangun;0.7084;4;y;19;30;f;1;65
Busan;Seoul;Seoul;0.5100;4;y;19;30;f;1;66
Santiago;Kano;Santiago;0.8298;4;y;19;30;f;1;67
Tianjin;Harbin;Harbin;0.6151;4;y;19;30;f;1;68
Ankara;Shanghai;Shanghai;1.4890;4;y;19;30;f;1;69
Wuhan;Tokio;Tokio;0.7663;4;y;19;30;f;1;70
Harbin;Montreal;Montreal;0.5168;4;y;19;30;f;1;71
Harbin;Ibadan;Ibadan;0.7738;4;y;19;30;f;1;72
London;Seoul;Seoul;0.5009;4;y;19;30;f;1;73
Rangun;Seoul;Seoul;0.7335;4;y;19;30;f;1;74
Kano;Harbin;Kano;0.8141;4;y;19;30;f;1;75
Wuhan;Harbin;Harbin;0.7579;4;y;19;30;f;1;76
Tokio;Shanghai;Shanghai;0.8293;4;y;19;30;f;1;77
Bangkok;Santiago;Bangkok;0.8289;4;y;19;30;f;1;78
Tokio;Harbin;Tokio;0.8538;4;y;19;30;f;1;79
Durban;Tokio;Tokio;0.6690;4;y;19;30;f;1;80
Shanghai;Santiago;Santiago;0.5415;4;y;19;30;f;1;81
Seoul;Ankara;Seoul;0.9644;4;y;19;30;f;1;82
Rangun;Tianjin;Tianjin;0.6534;4;y;19;30;f;1;83
Chongqing;Kano;Kano;0.6777;4;y;19;30;f;1;84
London;Montreal;London;0.7333;4;y;19;30;f;1;85
Santiago;London;London;0.7494;4;y;19;30;f;1;86
Chongqing;Rangun;Rangun;1.1328;4;y;19;30;f;1;87
Busan;Rangun;Rangun;0.5175;4;y;19;30;f;1;88
Kano;Wuhan;Wuhan;1.1901;4;y;19;30;f;1;89
Kano;Shanghai;Shanghai;0.5976;4;y;19;30;f;1;90
Bangkok;Chongqing;Bangkok;0.9571;4;y;19;30;f;1;91
Durban;Wuhan;Wuhan;1.0778;4;y;19;30;f;1;92
Wuhan;Bangkok;Bangkok;0.6216;4;y;19;30;f;1;93
Harbin;Rangun;Rangun;1.4855;4;y;19;30;f;1;94
Bangkok;Tokio;Tokio;0.5896;4;y;19;30;f;1;95
Ibadan;Durban;Durban;0.9254;4;y;19;30;f;1;96
Durban;Bangkok;Bangkok;0.4695;4;y;19;30;f;1;97
Ankara;Bangkok;Bangkok;0.6292;4;y;19;30;f;1;98
Shanghai;London;Shanghai;1.1813;4;y;19;30;f;1;99
Chongqing;Montreal;Montreal;0.6454;4;y;19;30;f;1;100
Seoul;Montreal;Montreal;0.5011;4;y;19;30;f;1;101
Rangun;Durban;Durban;0.6054;4;y;19;30;f;1;102
Tianjin;Ankara;Ankara;2.9289;4;y;19;30;f;1;103
Ibadan;Rangun;Rangun;0.8057;4;y;19;30;f;1;104
Montreal;Durban;Durban;0.6689;4;y;19;30;f;1;105
Rangun;Kano;Kano;1.0219;4;y;19;30;f;1;106
Bangkok;Harbin;Harbin;0.8056;4;y;19;30;f;1;107
Bangkok;Rangun;Bangkok;0.5094;4;y;19;30;f;1;108
Tianjin;Bangkok;Bangkok;0.6692;4;y;19;30;f;1;109
Montreal;Kano;Montreal;0.9178;4;y;19;30;f;1;110
